Title,Most view per day,Most-view-date,Highest rank,Time to Highest rank,Charted-duration,URL id:
Henrique e Juliano - LIBERDADE PROVISÓRIA - DVD Ao Vivo No Ibirapuera,1959357,2020/02/15,43.0,,33.0,ff3r10rCKFs
Reyli Barba - Amor del Bueno (Video),305397,2015/10/14,,,,FUinZg5MC5U
Miley Cyrus - The Climb,694968,2022/07/15,7.0,,6.0,NG2zyeVRcbs
"Aashiq Banaya Aapne Title (Full Song) | Himesh Reshammiya,Shreya Ghoshal | Emraan Hashmi,Tanushree D",1112112,2022/07/12,,,,0bAVd9jJE2Q
Marília Mendonça - Alô Porteiro - Vídeo Oficial do DVD,920784,2016/12/24,,,,a1w0lsZX8Lk
Grupo Firme -  Ya Superame - (Video Oficial),1894845,2021/12/25,49.0,,37.0,g2BzGJnNvEw
"Makhna - Drive| Sushant Singh Rajput, Jacqueline Fernandez| Tanishk Bagchi, Asees Kaur",4364416,2019/10/04,30.0,,8.0,HqUeSjsYLNU
"Juan Gabriel - Abrázame Muy Fuerte (En Vivo Desde Bellas Artes, México/ 2013)",2304387,2016/08/29,81.0,,3.0,_tNVEhSelH0
"Chhor Denge: Parampara Tandon | Sachet-Parampara | Nora Fatehi, Ehan Bhat | Arvindr K, Bhushan Kumar",19661811,2021/02/04,1.0,2.0,25.0,hGf8rOwFzvo
Bryson Tiller - Don't (Explicit Version),780478,2016/03/05,106.0,,20.0,d7cVLE4SaN0
"Illegal Weapon 2.0 - Street Dancer 3D | Varun D, Shraddha K | Tanishk B,Jasmine Sandlas,Garry Sandhu",13842283,2020/01/04,1.0,1.0,38.0,zjMtaw2mrrc
Razzi Bolja । राज्जी बोल जा । Uttar Kumar & Bhaviya । Harjeet Deewana | Haryanvi Song,785266,2020/11/07,131.0,,7.0,VT87DFblAxY
"Abraham Mateo, Farruko, Christian Daniel - Loco Enamorado (Video Oficial)",2739182,2017/12/31,51.0,,26.0,cmIKUyUrKl4
The Pussycat Dolls - Don't Cha (Official Music Video) ft. Busta Rhymes,311308,2021/10/15,,,,YNSxNsr4wmA
Si Tú La Ves - Nicky Jam Ft Wisin (Video Oficial),2803233,2017/12/24,41.0,,22.0,mcGBVy3-W4s
The Black Eyed Peas - Boom Boom Pow (Official Music Video),213983,2009/12/31,,,,4m48GqaOz90
Piso 21 & Christian Nodal - Pa' Olvidarme De Ella (Video Oficial),2384927,2019/09/06,50.0,,28.0,0EqHqPvXcMU
Daddy Yankee - Llegamos a La Disco (Video Oficial),345832,2020/07/18,,,,x6UODla2hqE
Badshah - DJ Waley Babu | feat Aastha Gill | Party Anthem Of 2015 | DJ Wale Babu,337397,2016/12/31,,,,OulN7vTDq1I
Canserbero - Jeremías 17:5 (Video Oficial),321217,2023/08/24,,,,a9jxNusr0tE
Drake - Laugh Now Cry Later (Official Music Video) ft. Lil Durk,7548344,2020/08/14,4.0,,23.0,JFm7YDVlqnI
Juan Magan - He Llorado (Como Un Niño) ft. Gente De Zona (Video Oficial),1169772,2016/12/31,116.0,,30.0,ovPBtAXTJko
Master - Vaathi Coming Video | Thalapathy Vijay | Anirudh Ravichander | Lokesh Kanagaraj,4384927,2021/01/27,18.0,,31.0,fRD_3vJagxk
Abusadamente - MC Gustta e MC DG (KondZilla) | Official Music Video,2009156,2017/10/29,86.0,,15.0,Jy93WgiXtzo
ILLSLICK - จูบ Remix Feat. หนึ่ง ETC [Official Audio] +Lyrics,467739,2018/06/02,,,,PNSsaoEG2H8
Rels B - A MÍ (Videoclip Oficial),281404,2019/02/21,,,,Q4Js9OEODHM
"Whitney Houston, Mariah Carey - When You Believe (Official HD Video)",307522,2022/12/24,,,,LKaXY4IdZ40
Lady Gaga - Judas (Official Music Video),4399655,2011/05/06,1.0,1.0,20.0,wagn8Wrmzuc
Ricardo Montaner - La Gloria de Dios (Video Oficial) ft. Evaluna Montaner,329701,2021/01/16,,,,LRsgqFu5c1o
"DJ Snake, J Balvin, Tyga - Loco Contigo",2677917,2019/06/26,22.0,,26.0,zNl00mOSnJI
Smash Mouth - All Star (Official Music Video),1112330,2023/09/04,,,,L_jWHffIx5E
MC Kevin - Cavalo de Troia (GR6 Filmes) Djay W,907547,2019/01/19,180.0,,5.0,CR7QizUf6Jo
The Beatles - Don't Let Me Down,972608,2019/01/16,,,,NCtzkaL2t_Y
Mahmut Orhan - Feel feat. Sena Sener (Official Video) [Ultra Records],752631,2017/09/01,,,,rQ7tMWOCQlM
Baby Girl | Guru Randhawa Dhvani Bhanushali | Remo D'Souza | Bhushan Kumar | Vee,13761426,2020/10/01,4.0,,23.0,pLhNdJNwGC8
Melendi - La promesa (Videoclip oficial),585690,2017/10/29,,,,7XPmRUp_Yf4
"Full Song:LAGDI LAHORE DI|Street Dancer 3D | Varun D,Shraddha K, Nora F |Guru Randhawa,Tulsi Kumar",2194195,2020/02/07,43.0,,34.0,L9pTBouRz68
KILLSHOT [Official Audio],28233005,2018/09/14,1.0,1.0,7.0,FxQTY-W6GIo
"Márcia Fellipe, Jerry Smith - Quem Me Dera",2978116,2018/11/15,21.0,,30.0,BRw8e5OGnrI
Queen - Somebody To Love (Official Video),1231537,2018/11/10,168.0,,3.0,kijpcUv-b8M
Flo Rida - Club Can't Handle Me ft. David Guetta [Official Music Video] - Step Up 3D,543285,2010/09/25,10.0,,19.0,SgM3r8xKfGE
"21 Savage, Offset, Metro Boomin - Ric Flair Drip (Official Music Video)",2582255,2018/03/17,28.0,,7.0,LPTlvQ1Zet0
Myke Towers - Diosa (Video Oficial),2839017,2020/03/19,12.0,,24.0,2_f5Os7mKqM
Badnam | Mankirt Aulakh Feat Dj Flow | Sukh Sanghera | Singga | Speed Records,4002039,2017/09/21,98.0,,10.0,pXPHSaj8qSw
ROSALÍA - DESPECHÁ (Official Video),4163144,2022/08/11,6.0,,45.0,5g2hT4GmAGU
Chris Brown - No Guidance (Official Video) ft. Drake,7913189,2019/07/27,6.0,,9.0,6L_k74BOLag
"Fetty Wap ""679"" feat. Remy Boyz [Official Video]",1138621,2015/12/31,57.0,,31.0,Pzz4Z-O7710
Noor Alzain And Mohamed Alfaras - Ydk Blras (Offical Video) | نور الزين ومحمد الفارس - يدك بالراس,1772578,2018/04/05,60.0,,21.0,zNOgNM0cRKI
Billie Eilish - bury a friend (Official Music Video),6594704,2019/01/31,17.0,,28.0,HUHC9tYz8ik
คำว่าฮักกัน มันเหี่ยถิ่มไส - มนต์แคน แก่นคูน【OFFICIAL MV】,1287095,2016/12/31,137.0,,12.0,pnkIYgqwsIE
نور الزين + غزوان الفهد / جيناك بهاية,534007,2017/12/01,,,,SDHESzxUbnQ
Matheus Fernandes e Dilsinho - Baby Me Atende (Clipe Oficial),1413734,2022/01/01,53.0,,12.0,qMEsx__88Gk
Mac Miller - Self Care,2996402,2018/09/07,68.0,,2.0,SsKT0s5J8ko
Pitbull - Como Yo Le Doy ft. Don Miguelo,999391,2015/04/18,52.0,,47.0,zCB8Z_fO2Yo
Mano Walter - O Que Houve? ft. Marília Mendonça (Ao Vivo),1285730,2017/12/31,,,,HJqrbPC6bXM
Meri Aashiqui Song | Rochak Kohli Feat. Jubin Nautiyal | Ihana D | Shree Anwar Sagar | Bhushan Kumar,8134153,2020/06/03,4.0,,25.0,SVjkxdjivts
Nicki Minaj - Starships (Explicit),1894203,2012/04/28,3.0,1.0,40.0,SeIJmciN8mo
Rihanna - Unfaithful (Official Music Video),207515,2015/11/26,,,,rp4UwPZfRis
"Tere Naam Humne Kiya Hai Full Song | Tere Naam | Salman Khan | Udit Narayan, Himesh Reshammiya",646488,2019/08/10,,,,OMoU0Pfibc4
Fifth Harmony - All In My Head (Flex) (Official Video) ft. Fetty Wap,3783437,2016/06/24,11.0,,26.0,jsbeemdD2rQ
Reik - Te Fuiste de Aquí (Video Oficial),385789,2022/11/04,58.0,,1.0,fRKg6QNLoYY
QUE CARO ESTOY PAGANDO - Los Plebes del Rancho de Ariel Camacho (Video Oficial) | DEL Records,1000469,2016/12/31,,,,ywYtjewKAew
Melim - Meu Abrigo,1450774,2018/12/22,146.0,,3.0,gUpGTRR4Tt4
Selena Gomez - Lose You To Love Me (Official Music Video),22368025,2019/10/24,1.0,1.0,16.0,zlJDTxahav0
"JESSE & JOY, Mario Domm - Llorar (Video Oficial)",352030,2016/08/11,,,,OK_KvknlJxA
Selena Gomez - Hands To Myself,4685539,2016/01/23,7.0,,18.0,FMlcn-_jpWY
Nicky Romero - Toulouse,557891,2013/12/13,44.0,,74.0,KrVC5dm5fFc
Ariana Grande - The Way ft. Mac Miller,1319436,2018/09/08,10.0,,54.0,_sV0S8qWSy0
El Bebeto - Seremos (Video Oficial),1836349,2018/10/11,178.0,,2.0,P4WcUbPfiTk
Justin Bieber - Love Me,418784,2011/03/19,20.0,,17.0,qdDVtFvJwUc
Guru Randhawa: Ishq Tera (Official Video) | Nushrat Bharucha | Bhushan Kumar | T-Series,12709943,2019/09/04,10.0,,15.0,3KXZduvOfDo
Projota - Muleque De Vila (Ao Vivo),574209,2021/01/31,,,,kzLESxMqnTg
"Jai Jai Shivshankar Song | Holi Song | WAR | Hrithik Roshan, Tiger Shroff | Vishal & Shekhar, Benny",782169,2023/03/07,,,,oGneAab3e88
Calibre 50 - Si Te Pudiera Mentir (LETRA),1206217,2023/01/01,45.0,,86.0,zcq7khV_jDQ
Rihanna - Rehab (Official Music Video) ft. Justin Timberlake,293331,2018/02/09,,,,rJYcmq__nDM
"Hawayein Lyric Video - Jab Harry Met Sejal |Shah Rukh Khan, Anushka|Arijit Singh|Pritam",909205,2020/12/20,,,,cYOB941gyXI
"[도깨비 OST Part 1] 찬열, 펀치 (CHANYEOL, PUNCH) - Stay With Me MV",662595,2016/12/17,,,,pcKR0LPwoYs
Savage Garden - Truly Madly Deeply,322152,2019/02/20,,,,WQnAxOQxQIU
Nicky Jam - El Perdón | Video Lyric | (Prod. Saga WhiteBlack),1002610,2015/01/17,65.0,,4.0,uU_FFtbCcLc
DRAM - Broccoli feat. Lil Yachty (Official Music Video),2440287,2016/12/10,77.0,,24.0,K44j-sb1SRY
What Goes Around...Comes Around (Official Video),369718,2020/12/31,,,,TOrnUquxtwA
"Saiyaara Full Song | Ek Tha Tiger | Salman Khan, Katrina Kaif | Mohit Chauhan, Taraannum, Sohail Sen",467640,2022/07/06,,,,A5pSnIwbpaM
Lele Pons & Guaynaa - Se Te Nota (Official Music Video),3051945,2020/10/24,14.0,,27.0,BHkxKmr4Ffg
Michael Jackson - The Way You Make Me Feel (Official Video),320993,2018/08/29,,,,HzZ_urpj4As
Billie Eilish - Ocean Eyes (Official Music Video),1048079,2020/01/28,125.0,,4.0,viimfQi_pUw
Coldplay - Clocks (Official Video),835680,2022/07/14,,,,d020hcWA_Wg
"""Sun Raha Hai Na Tu Female Version"" By Shreya Ghoshal Aashiqui 2 Full Video Song |",312207,2018/05/06,,,,inEu2qQuGZ8
Kanye West - Stronger,196112,2016/11/19,,,,PsO6ZnUZI0g
Si Tu No Estas - Nicky Jam Ft De la Ghetto | Video Oficial,1172049,2016/03/19,82.0,,17.0,s2b-bB1MnXg
Oasis - Wonderwall (Official Video),653445,2018/07/13,,,,bx1Bh8ZvH84
"Luis Fonsi, Stefflon Don - Calypso",13852055,2018/06/15,4.0,,17.0,Hnj_EMDUfjY
Route 94 - My Love (Official Video) ft. Jess Glynne,294875,2014/12/31,145.0,,1.0,BS46C2z5lVE
Lady Gaga - Telephone ft. Beyoncé (Official Music Video),1221028,2010/03/20,3.0,1.0,20.0,EVBsypHzF3U
Bloodhound Gang - The Bad Touch (Official Video),288291,2016/12/31,,,,xat1GVnl8-k
"Night Falls (From ""Descendants 3"")",3870567,2019/08/07,14.0,,14.0,i8pK6qmtllU
Wham! - Wake Me Up Before You Go-Go (Official Video),2780263,2016/12/26,114.0,,1.0,pIgZ7gMze7A
Michael Jackson - Black Or White (Official Video - Shortened Version),417960,2022/07/10,,,,F2AitTPI5U0
Michael Jackson - Bad (Shortened Version),380472,2022/07/10,,,,dsUXAEzaC3Q
Olivia Rodrigo - good 4 u (Official Video),8700417,2021/05/14,3.0,1.0,23.0,gNi_6U5Pm_o
KAUN TUJHE Full  Video | M.S. DHONI -THE UNTOLD STORY |Amaal Mallik Palak|Sushant Singh Disha Patani,2509733,2020/06/19,24.0,,5.0,atVof3pjT-I
Henrique e Juliano - Cuida Bem Dela (DVD Ao vivo em Brasília) [Vídeo Oficial],427078,2015/01/31,109.0,,16.0,2Q6eFRuYa2w
Felix Jaehn - Ain't Nobody (Loves Me Better) (Official Video) ft. Jasmine Thompson,656024,2015/04/10,114.0,,4.0,5j1RCys4R0g
BAD BUNNY - SI VEO A TU MAMÁ | YHLQMDLG (Video Oficial),4258092,2020/03/03,15.0,,19.0,CPK_IdHe1Yg
Anuel - Ayer ft. Dj Nelson [Official Video],457608,2022/11/03,,,,AnKdQ5p5Ks8
Disclosure - Latch feat. Sam Smith  (Official Video),246173,2018/10/30,,,,93ASUImTedo
"Akh Lad Jaave With Lyrics | Loveyatri | Aayush S | Warina H |Badshah,Tanishk Bagchi,Jubin N,Asees K",1107971,2019/02/28,,,,zYhBJoBUSYA
"Travesuras Remix - Nicky Jam Ft De La Ghetto, J balvin, Zion y Arcangel | Video Lyric",563304,2016/03/11,,,,cpLZeSigNvY
Rauw Alejandro & Chencho Corleone - Desesperados (Video Oficial),3414900,2021/12/11,10.0,,44.0,K9mTSekTktw
PIKOTARO - PPAP (Pen Pineapple Apple Pen) (Long Version) (Official Video) [Ultra Records],1323194,2016/12/10,200.0,,1.0,Ct6BUPvE2sM
Eminem - Like Toy Soldiers (Official Music Video),295992,2022/07/12,,,,lexLAjh8fPA
Los Ángeles Azules - 17 Años ft. Jay De La Cueva (Live),2224073,2017/12/24,144.0,,1.0,kcKOd_wy0XI
"Becky G, Maluma - La Respuesta (Official Video)",6565885,2019/04/20,10.0,,26.0,sWK6eBYGZBM
Udaarian (Badi lambi hai kahani mere pyaar di) - Satinder Sartaaj | Love Songs | New Punjabi Songs,438099,2023/09/23,,,,9udS0mpi1L4
"KEVIN ROLDAN, Maluma, Andy Rivera - Salgamos (Video Oficial)",533909,2015/03/07,106.0,,27.0,00FKVcs1UA8
The Notorious B.I.G. - Big Poppa (Official Music Video) [HD],418044,2021/03/05,,,,phaJXp_zMYM
Enrique Iglesias - Nunca Te Olvidaré (Official Music Video),1953312,2022/07/15,,,,pRrjt4htXlE
CJ - WHOOPTY [Official Music Video],2456410,2021/01/16,23.0,,22.0,2xWkATdMQms
Deixa Acontecer / Coração Radiante / Compasso Do Amor,953056,2019/01/01,,,,c4XeTP11EI8
Kar Gayi Chull - Kapoor & Sons | Sidharth Malhotra | Alia Bhatt | Badshah | Amaal Mallik |Fazilpuria,674089,2016/12/31,,,,NTHz9ephYTw
Céline Dion - I'm Alive (Official HD Video),397911,2023/06/18,,,,NJsa6-y4sDs
GIGI D'AGOSTINO - L'AMOUR TOUJOURS ( OFFICIAL VIDEO ),477579,2020/12/31,,,,w15oWDh02K4
Marília Mendonça - INTENÇÃO feat. Gaab  (Todos Os Cantos),2123553,2019/10/25,28.0,,23.0,1qKz_QohN7g
Son By Four - A Puro Dolor (Video),411205,2023/07/15,,,,kAKVT1HWNsg
Blondie - Heart Of Glass,422523,2023/06/03,,,,WGU_4-5RaxU
Maître Gims - Est-ce que tu m'aimes ? (Clip officiel),540528,2016/02/13,187.0,,1.0,6TpyRE_juyA
Myke Towers & Farruko - Si Se Da [Official Video],2596028,2019/03/30,25.0,,25.0,LXjRV-oSD1U
21 Savage - Bank Account (Official Audio),2027840,2017/10/29,104.0,,8.0,sV2t3tW_JTQ
Eminem - Beautiful (Official Music Video),315458,2018/01/19,46.0,,2.0,lgT1AidzRWM
Marília Mendonça - Amante Não Tem Lar - DVD Realidade,1900569,2017/09/02,99.0,,21.0,OT7PpQEz7rc
Madonna - Hung Up (Official Video) [HD],855744,2022/07/11,,,,EDwb9jOVRtU
"Lil Nas X, Jack Harlow - INDUSTRY BABY (Official Video)",10085936,2021/07/23,1.0,1.0,31.0,UTHLKHL_whs
Amenazzy ft. Lary Over - Solo (Video Oficial),835884,2017/10/28,,,,hqJayni4mTU
"Jason Derulo - ""Want To Want Me"" (Official Video)",2006557,2015/10/16,26.0,,42.0,rClUOdS5Zyw
"La Reine des Neiges - Libérée, délivrée I Disney",888985,2017/12/24,,,,wQP9XZc2Y_c
P!nk - So What (Official Video),239528,2017/08/30,,,,FJfFZqTlWrQ
"Chris Brown - New Flame (Official Video) ft. Usher, Rick Ross",2469900,2014/08/16,16.0,,35.0,HwctEiWLe84
Porque Me Enamore - (Video Oficial) - Ulices Chaidez y Sus Plebes - Del Records 2016,747432,2017/01/21,,,,oSoAN_T15ww
"TWICE ""Heart Shaker"" M/V",11647273,2017/12/11,18.0,,10.0,rRzxEiBLQCA
"KAROL G, Maldy - Gatúbela (Official Video)",7152219,2022/08/27,3.0,1.0,36.0,SK37InR9j38
"Naughty Boy ft. Beyoncé, Arrow Benjamin - Runnin' (Lose It All) [Official Video]",2007587,2015/09/18,24.0,,26.0,eJSik6ejkr0
Fall Out Boy - Centuries (Official Video),366534,2015/01/31,185.0,,3.0,LBr7kECsjcQ
Zion and Ken-Y - More Ft. Jory (La Formula) [Official Video],427283,2013/07/13,36.0,,44.0,3fwz3BYWIMc
احمد شيبة - اه لو لعبت يا زهر - و الراقصة الا كوشنير من  فيلم اوشن 14 (فيديو كليب),712735,2016/02/02,134.0,,8.0,0I9-NJZ8Vxk
ทดเวลาบาดเจ็บ - บอย พนมไพร OST.ไทบ้านเดอะซีรีส์【Official MV】,1675961,2017/07/01,60.0,,22.0,9JQuV1wUIfk
Alan Walker - Fade [NCS Release],824143,2016/03/19,162.0,,9.0,bM7SZ5SBzyY
"Luis Fonsi - Aqui Estoy Yo ft. Aleks Syntek, Noel Schajris, David Bisbal",329712,2022/07/12,,,,EsfSuL-VFBw
System Of A Down - B.Y.O.B. (Official HD Video),225854,2016/12/31,,,,zUzd9KyIDrM
La La La I Love You - Gummibär - The Gummy Bear,399400,2022/01/28,,,,LVDwipU1l8c
"Anitta, Mc Zaac, Maejor feat. Tropkillaz & DJ Yuri Martins - Vai Malandra [Official Music Video]",13255451,2017/12/18,8.0,,13.0,kDhptBT_-VI
"Sara Paula Gómez Arias - Cuán lejos voy (De ""Moana"")",1036176,2022/07/03,101.0,,6.0,ftNOCfqoIjQ
Carin Leon x Grupo Frontera - QUE VUELVAS (Video Oficial),2742791,2023/01/28,10.0,,51.0,gG3516BF5_w
SUPERSTAR - Riyaz Aly & Anushka Sen | Neha Kakkar | Vibhor Parashar | Sarmad | Raghav | Babbu,5701869,2020/01/08,14.0,,20.0,IuL-IN2mkbo
Tove Lo - Habits (Stay High),653976,2014/11/22,55.0,,27.0,oh2LWWORoiM
"Saajanji Ghar Aaye Full Video - Kuch Kuch Hota Hai|Shah Rukh Khan,Kajol|Alka Yagnik",1466208,2022/07/14,,,,8XtXLVylOoU
24kGoldn - Mood (Official Video) ft. iann dior,406120,2020/08/05,,,,GrAchTdepsU
"J. Balvin, Jowell & Randy - Bonita (Official Video)",3327696,2017/09/09,27.0,,25.0,SqpvOqRieYY
One Direction - History (Official Video),5961308,2016/01/26,14.0,,17.0,yjmp8CoZBIo
Owl City & Carly Rae Jepsen - Good Time (Official Video),948034,2012/07/28,10.0,,31.0,H7HmzwI67ec
Aventura - La Boda,340925,2023/05/28,,,,XFRfrPkfghY
Cali Y El Dandee - La Estrategia,3153944,2017/07/28,74.0,,18.0,lWh1TKGmGJk
"Sarah Jeffery - Queen of Mean (From ""Descendants 3"")",5638140,2019/08/04,5.0,,14.0,r9o1QS-itsU
"Eminem - You Don't Know (Official Music Video) ft. 50 Cent, Cashis, Lloyd Banks",287105,2017/02/24,,,,ngH0fkiNo-g
Lil Tecca - Ransom (Directed by Cole Bennett),1670630,2019/08/10,42.0,,22.0,1XzY2ij_vL4
Bruno Mars - Versace on the Floor (Official Music Video),7373694,2017/08/14,47.0,,9.0,-FyjEnoIgTM
Justin Quiles @NattiNatasha @farruko Zion @dalex @LennyTavarezMusic DJ No Pare REMIX (Video Oficial),474613,2019/09/06,,,,4Yr7Tcim9FQ
Metallica - The Unforgiven (Official Music Video),484763,2018/07/26,,,,Ckom3gf57Yw
Aastha Gill - Buzz feat Badshah | Priyank Sharma | Official Music Video,7101417,2018/04/14,14.0,,7.0,dUaCEs3HfdI
Sinéad O'Connor - Nothing Compares 2 U (Official Music Video) [HD],6020344,2023/07/27,16.0,,2.0,0-EF60neguk
BANDA MS - MEJOR ME ALEJO (VIDEO OFICIAL),2135980,2019/01/16,83.0,,23.0,U2cVhFt5z40
CKay - Love Nwantiti Remix ft. Joeboy & Kuami Eugene [Ah Ah Ah] [Official Music Video],1925664,2021/10/30,22.0,,23.0,D-YDEyuDxWU
'Gallan Goodiyaan' Full VIDEO Song | Dil Dhadakne Do | T-Series,1039896,2022/07/12,,,,jCEdTq3j-0U
MAGIC SYSTEM - Magic In The Air Feat. Chawki [Clip Officiel],729145,2018/07/15,98.0,,8.0,BAkqJT_sMKQ
"6IX9INE ""Billy"" (WSHH Exclusive - Official Music Video)",2060937,2018/03/10,49.0,,9.0,LJjsm6CVsG8
Drake - Take Care ft. Rihanna,931180,2012/04/25,23.0,,20.0,-zzP29emgpg
Humberto e Ronaldo - Não Fala Não Pra Mim feat. Jerry Smith,3409438,2018/08/04,35.0,,21.0,kpEQ3ReRQfg
"Trueno, Nicki Nicole, Bizarrap - MAMICHULA",398914,2023/12/02,,,,NUteQQCMa_k
Enrique Iglesias - EL BAÑO ft. Bad Bunny,6574338,2018/01/12,14.0,,16.0,gu9_m0vm7fM
Teri Mitti - Kesari | Akshay Kumar & Parineeti Chopra | Arko | B Praak | Manoj Muntashir,5736298,2019/03/15,30.0,,13.0,wF_B_aagLfI
Lartiste,2376822,2018/04/21,61.0,,19.0,S6baf8BqKDI
Anitta feat. Maluma - Sim Ou Não (Official Music Video),2496704,2016/07/28,94.0,,25.0,7Yrghfw1eNo
EXO 엑소 'Monster' MV,3842964,2016/06/08,41.0,,5.0,KSH-FVVtTf0
Terre Pyaar Mein (Official Video) | Surroor 2021 The Album | Himesh Reshammiya | Shivangi Verma,2110576,2021/08/20,13.0,,24.0,ia5CdcuqSWk
Duji Vaar Pyar | Sunanda Sharma | Sukh-E | Jaani | Arvindr K | Official Video | Mad 4 Music,2517223,2019/12/14,43.0,,31.0,ktf4y-sYboE
Dua Lipa - Physical (Official Video),3078703,2020/02/01,25.0,,22.0,9HDEHj2yzew
"Logic - 1-800-273-8255 ft. Alessia Cara, Khalid (Official Video)",2459307,2017/08/18,49.0,,20.0,Kb24RrHIbFk
6IX9INE - GUMMO (OFFICIAL MUSIC VIDEO),1523090,2018/01/20,108.0,,17.0,gAs9HZC9c7Y
Israel & Rodolffo - Batom De Cereja (Aqui e Agora),1307151,2021/02/05,39.0,,5.0,3vYeQLJ2as4
Agust D '대취타' MV,17964093,2020/05/22,2.0,1.0,9.0,qGjAWJ2zWWI
Ella Baila Sola - (Video Oficial) - Eslabon Armado y Peso Pluma - DEL Records 2023,5364057,2023/05/01,4.0,,27.0,lZiaYpD9ZrI
KAZKA — Плакала [Official Video],1740427,2019/01/16,87.0,,16.0,5Fv19KVVya8
Charli XCX - Boom Clap (The Fault In Our Stars Soundtrack) [Official Video],991199,2014/09/27,28.0,,49.0,AOPMlIIg_38
Doja Cat - Kiss Me More (Official Video) ft. SZA,4235259,2021/04/09,8.0,,36.0,0EVVKs6DQLo
Silvestre Dangond - Niégame Tres Veces (Vivo),909475,2017/12/24,,,,xjWb_xeP1pA
Descendants Cast - Rotten to the Core (from Descendants) (Official Video),1797670,2015/08/29,19.0,,23.0,zGlLe1w3DJM
The Cranberries - Linger (Official Music Video),3386569,2018/01/15,174.0,,1.0,G6Kspj3OO0s
"Garmi Song | Street Dancer 3D | Varun D, Nora F, Shraddha K, Badshah, Neha K | Remo D | T-Series",10239465,2019/12/26,2.0,1.0,23.0,q_0uF80IZXM
TROLLZ - 6ix9ine & Nicki Minaj  (Official Music Video),40531602,2020/06/12,1.0,1.0,15.0,oNg3M9IJJlY
Ozuna feat. J Balvin - Quiero Repetir (Audio Oficial) | Odisea,2181423,2018/02/10,50.0,,23.0,zkOU-IBGsR0
[MV] BTS(방탄소년단) _ Boy In Luv(상남자),810816,2022/07/14,,,,m8MfJg68oCs
Yandel - Nunca Me Olvides (Official Video),1357231,2017/02/04,98.0,,29.0,V0Ll64U-FuY
B.o.B - Nothin' On You (feat. Bruno Mars) [Official Video],364365,2018/04/19,11.0,,13.0,8PTDv_szmL0
แพ้ทาง - LABANOON「Official MV」,1584581,2016/03/04,34.0,,30.0,T_4RvW2zFww
Khaled - C’Est La Vie,354389,2021/12/31,,,,5dWeeUIZFgA
Gusttavo Lima - Na Hora de Amar (Spending My Time) - DVD O Embaixador (Ao Vivo),810591,2020/08/01,,,,Uo7U7ruedic
System Of A Down - Aerials (Official HD Video),220965,2019/09/27,,,,L-iepu3EtyE
"Stray Kids ""神메뉴(God's Menu)"" M/V",7143866,2020/06/18,2.0,1.0,14.0,TQTlCHxyuu8
Post Malone - Go Flex,730318,2017/11/10,,,,tQjsAJhsSw8
"Leslie Grace, Noriel - Duro y Suave (Official Video)",1284237,2018/07/14,172.0,,12.0,nyvVZczfD8o
Franco De Vita - Tan Sólo Tú (Live) ft. Alejandra Guzmán,339451,2018/08/27,,,,HfOsu6Lvi6A
BAD BUNNY - VETE | YHLQMDLG (Video Oficial),4240715,2019/11/22,11.0,,18.0,f5aDUB1NCnk
Armada - Asal Kau Bahagia (Official Lyric Video),1121132,2017/04/11,117.0,,12.0,py6GDNgye6k
JISOO - ‘꽃(FLOWER)’ M/V,40383151,2023/03/31,1.0,1.0,29.0,YudHcBIxlYw
Travis Scott - BUTTERFLY EFFECT,1552172,2017/07/14,140.0,,2.0,_EyZUTDAH0U
M83 'Midnight City' Official video,456406,2018/08/30,,,,dX3k_QDnzHE
"Miley Cyrus - The Backyard Sessions - ""Jolene""",1820856,2022/07/15,,,,wOwblaKmyVw
Nicky Jam - Voy a Beber | Vídeo Oficial | @NickyJamPr,474881,2016/03/19,,,,7T_09ueky2o
Kygo - Stole The Show feat. Parson James [Official Music Video - YTMAs],856340,2016/06/04,141.0,,8.0,BgfcToAjfdc
Britney Spears - Oops!...I Did It Again (Official HD Video),285365,2021/04/10,,,,CduA0TULnow
3 Doors Down - Kryptonite (Official Video),238949,2019/08/02,,,,xPU8OAjjS4k
Skillet - Monster (Official Video),189979,2015/03/07,,,,1mjlM_RnsVE
James Bay - Let It Go,451495,2016/07/29,,,,GsPq9mzFNGY
Anitta - Bang (Official Music Video),1625015,2015/10/10,46.0,,28.0,UGov-KH7hkM
Ousado Amor (Clipe Oficial) - Isaias Saad,536910,2019/02/20,,,,wSKKEAnLTDw
Lady Gaga - Applause,7857899,2013/08/20,1.0,1.0,32.0,pco91kroVgQ
Ed Sheeran - I See Fire (Music Video),302589,2019/12/12,,,,2fngvQS_PmQ
Sting - Desert Rose,317847,2020/12/05,,,,C3lWwBslWqg
Akon - I Wanna Love You ft. Snoop Dogg,336522,2018/03/24,,,,GJzF7H2e3Tw
"Ghungroo Song | WAR | Hrithik Roshan, Vaani Kapoor | Arijit Singh, Shilpa | Vishal & Shekhar, Kumaar",436502,2019/09/05,,,,qFkNATtc3mc
"3 - Why This Kolaveri Di Official Video | Dhanush, Anirudh",449518,2023/01/14,,,,YR12Z8f1Dh8
SÓNG GIÓ | K-ICM x JACK | OFFICIAL MUSIC VIDEO,1399231,2019/07/12,45.0,,6.0,j8U06veqxdU
Maluma - Borro Cassette (Official Lyric Video),2102812,2015/12/31,29.0,,47.0,o66xQUqKzsc
