Id,Song Name,Artist Name,Channel_name,View,Like,Subscriber,Hashtag,Most view per day,Highest rank,Most-view-date,Charted-duration,Popularity Score (Spotify),Duration,Country,Publish_time,Release Date (Spotify),Genre,spotify_id,duration_ms,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
ErvgV4P6Fzc,Patience,Guns N' Roses,GunsNRosesVEVO,777257830.0,2977278.0,4580000.0,4.0,1941607,21.0,2022-07-16,25.0,75,0:05:57,,2009-10-08 04:25:07,1987-07-21,"glam metal, hard rock, rock",1OEoNpiyqBghuEUaT6Je6U,354880.0,0.457,0.297,6.0,-12.511,1.0,0.0306,0.686,0.000107,0.109,0.333,120.021,4.0
YZLKoG_vhDY,Dil Meri Na Sune,Atif Aslam,Tips Official,775183059.0,4187324.0,62500000.0,14.0,1329435,109.0,2018-09-22,8.0,67,0:04:22,IN,2018-08-03 07:30:11,2018-08-24,"classic pakistani pop, filmi, modern bollywood, sufi",4ILc7H2NfGbzbrHBclNOtB,236000.0,0.574,0.729,9.0,-4.2,1.0,0.0473,0.349,1.85e-06,0.664,0.47,163.748,4.0
zpsVpnvFfZQ,Chittiyaan Kalaiyaan,Meet Bros Anjjan,T-Series,775417551.0,3062344.0,254000000.0,0.0,558096,21.0,2018-07-01,25.0,70,0:03:07,IN,2015-02-19 06:35:14,2015-01-09,"filmi, modern bollywood",6XjJXPP3UiGtAQpYkD01c0,246100.0,0.793,0.887,7.0,-5.285,1.0,0.0954,0.0962,6.39e-05,0.623,0.602,100.007,4.0
YxWlaYCA8MU,Jhoome Jo Pathaan,Vishal-Shekhar,YRF,776055282.0,5863187.0,57400000.0,28.0,18772226,1.0,2022-12-22,50.0,78,0:03:23,IN,2022-12-22 05:30:09,2022-12-22,"filmi, modern bollywood",6FAYpZ4jve8vpvTwUvjK6H,208164.0,0.817,0.738,7.0,-7.639,1.0,0.0748,0.0964,0.0,0.331,0.616,104.964,4.0
gQlMMD8auMs,Pink Venom,BLACKPINK,BLACKPINK,775086482.0,16246142.0,92300000.0,10.0,88851354,1.0,2022-08-19,59.0,67,0:03:14,KR,2022-08-19 04:00:13,2022-08-19,"k-pop, k-pop girl group, pop",7EyhPjrJzjx0fk2i7vUJCS,186964.0,0.794,0.719,0.0,-7.227,1.0,0.0761,0.0119,0.0,0.276,0.69,90.016,4.0
0w3XwPVxcsw,Ella Quiere Beber - Remix,Anuel AA,AnuelVEVO,772734355.0,2724934.0,2510000.0,0.0,5585043,5.0,2018-11-03,38.0,79,0:03:45,,2018-11-01 16:00:00,2018-11-02,"reggaeton, reggaeton flow, trap boricua, trap latino, urbano latino",3f5lA8nnc4YYF1qf78WpHw,219357.0,0.75,0.665,8.0,-3.083,1.0,0.124,0.265,0.0,0.0515,0.697,95.239,4.0
4NRXx6U8ABQ,Blinding Lights,The Weeknd,TheWeekndVEVO,774304475.0,9632838.0,10400000.0,2.0,3658903,44.0,2020-01-22,67.0,92,0:04:23,CA,2020-01-21 18:00:10,2020-03-20,"arabic hip hop, moroccan pop, rif, tunisian pop",0VjIjW4GlUZAMYd2vXMi3b,200040.0,0.514,0.73,1.0,-5.934,1.0,0.0598,0.00146,9.54e-05,0.0897,0.334,171.005,4.0
IJHPpTYtIqk,Ya Lili,Balti,Thisiz Balti,770655599.0,6019657.0,6810000.0,3.0,2260358,53.0,2017-12-31,50.0,59,0:03:21,TN,2017-10-28 14:57:55,2017-11-07,"k-pop, k-pop boy group, pop",31LwJUNoX6cmxtbwCtGiND,200545.0,0.787,0.593,7.0,-8.338,0.0,0.251,0.552,0.0,0.292,0.562,92.041,4.0
SAcpESN_Fk4,Dil Diyan Gallan,Vishal-Shekhar,YRF,770193122.0,3783100.0,57400000.0,19.0,6215791,25.0,2017-12-02,30.0,73,0:03:05,IN,2017-12-02 16:39:58,2017-12-12,"acoustic pop, dance pop, neo mellow, pop",5MnAi6ZF7cE8pAz7wYr9Ta,260537.0,0.716,0.64,2.0,-8.726,1.0,0.025,0.565,0.00139,0.127,0.485,105.012,4.0
BVwAVbKYYeM,Dope,BTS,1theK (원더케이),770534369.0,9053260.0,24700000.0,0.0,1291272,21.0,2022-07-14,25.0,68,0:04:17,,2015-06-23 15:00:01,2015-04-29,"filmi, modern bollywood",7jPCPDYoiaKeK7cgNGpIzq,240021.0,0.595,0.89,10.0,-3.109,0.0,0.245,0.0486,0.0,0.32,0.62,154.071,4.0
8EJ3zbKTWQ8,Yummy,Justin Bieber,JustinBieberVEVO,768243105.0,11969118.0,31500000.0,2.0,8564347,1.0,2020-01-05,40.0,68,0:03:51,US,2020-01-04 17:00:11,2020-01-03,"latin hip hop, reggaeton, trap latino, urbano latino",41L3O37CECZt3N7ziG2z7l,210427.0,0.687,0.514,9.0,-6.612,0.0,0.0897,0.366,0.0,0.116,0.494,145.921,4.0
EkHTsc9PU2A,I’m Yours,Jason Mraz,Jason Mraz,768684375.0,4380959.0,3610000.0,11.0,606889,21.0,2019-12-09,25.0,0,0:03:42,US,2008-03-14 23:13:29,2023-12-07,"canadian pop, pop",2Cbz0vFNApQ4mG4wc1AWZo,242040.0,0.698,0.45,11.0,-8.784,1.0,0.0442,0.571,0.0,0.113,0.68,150.999,4.0
YxZXLWIx6ik,Vuelve,Daddy Yankee,Daddy Yankee,770231234.0,3310872.0,38400000.0,3.0,7721548,7.0,2017-10-04,21.0,75,0:04:45,US,2017-09-29 04:34:11,2017-09-29,"latin christian, rock cristiano",0gCPvo1GkbtPhMqg5Gbx1K,279613.0,0.734,0.531,1.0,-5.662,1.0,0.0321,0.196,0.0,0.119,0.199,130.024,4.0
2zn4dAuZ2RU,No Es Justo,J Balvin,jbalvinVEVO,769969944.0,2216121.0,13200000.0,4.0,6754754,5.0,2018-08-10,37.0,59,0:04:34,CO,2018-06-29 04:00:00,2018-05-11,"reggaeton, reggaeton colombiano, trap latino, urbano latino",5qFeMRz4TvetPmzjre9Dq7,250840.0,0.684,0.811,7.0,-4.494,1.0,0.0714,0.161,0.000363,0.0871,0.721,87.866,4.0
yXQViqx6GMY,All I Want for Christmas Is You,Mariah Carey,MariahCareyVEVO,768752101.0,3981259.0,3110000.0,3.0,9130179,7.0,2018-12-24,54.0,97,0:03:55,,2009-11-24 06:21:35,1994-10-28,"canadian contemporary r&b, canadian pop, pop",0bYg9bo50gSsH3LtXe2SQn,241107.0,0.336,0.627,7.0,-7.463,1.0,0.0384,0.164,0.0,0.0708,0.35,150.273,4.0
-ALOwx-RHm4,Tú Estás Aquí,Jesús Adrián Romero,Jesus Adrian Romero,768092544.0,2800840.0,6330000.0,4.0,494731,21.0,2020-04-12,25.0,57,0:10:50,MX,2013-05-09 00:30:20,2011-01-01,"dance pop, pop, urban contemporary",6zd4W5nBVnqXTIhaASx9GO,297040.0,0.61,0.284,1.0,-8.928,0.0,0.0308,0.319,0.0,0.703,0.107,121.036,4.0
Soa3gO7tL-c,Boulevard of Broken Dreams,Green Day,Green Day,767817622.0,6199827.0,6510000.0,4.0,594879,21.0,2018-07-10,25.0,82,0:04:48,US,2013-01-09 01:32:26,2017-11-17,"modern rock, permanent wave, punk, rock",5GorCbAP4aL0EJ16frG2hd,262333.0,0.496,0.682,8.0,-4.095,1.0,0.0294,0.00552,2.94e-05,0.0589,0.474,167.06,4.0
iEe_eraFWWs,My Humps (In the Style of Black Eyed Peas) [Karaoke Version],Off The Record Karaoke,BlackEyedPeasVEVO,767613233.0,3552101.0,3840000.0,5.0,386798,21.0,2020-12-09,25.0,0,0:03:56,US,2009-06-17 05:36:14,2013-09-24,karaoke,5x3JS8y48xpCN3cb9rHc75,264387.0,0.935,0.728,6.0,-8.343,0.0,0.114,0.0231,0.838,0.201,0.616,124.01,4.0
RSRzIrOqaN4,Bella y Sensual,Romeo Santos,RomeoSantosVEVO,763829307.0,2741981.0,8790000.0,0.0,8767769,4.0,2017-12-02,18.0,74,0:04:54,,2017-11-24 05:00:00,2017-07-21,"bachata, latin hip hop, latin pop, urbano latino",0ERbK7qVqveCaBWIiYCrl3,204701.0,0.635,0.713,11.0,-6.909,1.0,0.0937,0.228,0.0,0.0506,0.749,179.864,4.0
qRp3-D3SMwI,El Taxi,Pitbull,Planet Records Cuba / Miami,766234266.0,2291362.0,1470000.0,0.0,2018930,13.0,2015-06-20,94.0,67,0:05:25,IT,2014-06-23 11:23:20,2015-07-17,"glam metal, hard rock, rock",1LbGorB0xOfpiXQJFKB2Nd,249800.0,0.869,0.691,7.0,-6.872,1.0,0.192,0.12,0.0,0.102,0.875,95.019,4.0
jK2k1P56Cno,Poesia Acústica #6: Era uma Vez,Pineapple StormTv,PineappleStormTV,766366812.0,5044279.0,11000000.0,1.0,2036128,96.0,2018-12-26,11.0,74,0:09:46,BR,2018-12-24 22:27:14,2018-12-24,"pop, uk pop",13Rf6RaZT13TW4xLQR3MQr,577819.0,0.518,0.575,5.0,-10.454,0.0,0.0524,0.427,0.0,0.153,0.577,93.885,4.0
vMLk_T0PPbk,GIRL LIKE ME,Black Eyed Peas,BlackEyedPeasVEVO,761417781.0,5730385.0,3840000.0,3.0,9691323,3.0,2020-12-09,43.0,72,0:03:54,US,2020-12-04 15:00:09,2020-11-02,"mariachi, musica mexicana, ranchera",1zLBsSVxETQOfINOLYvT5m,222523.0,0.965,0.485,2.0,-8.784,1.0,0.191,0.0206,0.0237,0.0655,0.312,124.025,4.0
zABLecsR5UE,Someone You Loved,Lewis Capaldi,LewisCapaldiVEVO,763601259.0,8521917.0,190000.0,3.0,881605,115.0,2023-06-28,29.0,90,0:03:07,GB,2019-08-29 17:00:11,2019-05-17,"edm, house, pop dance, progressive house, uk dance",7qEHsqek33rTcFNT9PFqLf,182161.0,0.501,0.405,1.0,-5.679,1.0,0.0319,0.751,0.0,0.105,0.446,109.891,4.0
KDxJlW6cxRk,Ocean Drive,Duke Dumont,DukeDumontVEVO,763528411.0,3582789.0,668000.0,5.0,896425,97.0,2016-03-19,27.0,72,0:03:28,,2015-09-15 15:00:01,2015-07-31,"dance pop, pop, pop rap",0b6wdul3A5sQNpIOv03OxP,206320.0,0.686,0.718,8.0,-5.054,0.0,0.0431,0.00637,0.000703,0.119,0.557,115.026,4.0
VlmZMeqoADI,De Los Besos Que Te Di,Christian Nodal,ChristianNodalVEVO,761354098.0,1969614.0,1740000.0,3.0,5726764,3.0,2019-12-07,25.0,77,0:02:51,,2019-04-15 04:00:02,2019-05-10,"dance pop, miami hip hop, pop",1qfoq1qvZT7VwDVeekCJ97,167373.0,0.504,0.503,7.0,-3.313,1.0,0.0422,0.388,0.0,0.0608,0.709,195.593,4.0
M78uDgFd1Xs,Paas Bulati Hai,Alka Yagnik,Shemaroo Filmi Gaane,763431647.0,2892631.0,67000000.0,3.0,858601,138.0,2020-06-06,8.0,33,0:05:31,IN,2015-12-08 05:12:57,1999-11-10,"canadian contemporary r&b, canadian pop, pop",3Rrf2rehkpDMbb2HaXu2ZC,333347.0,0.647,0.661,0.0,-10.318,0.0,0.0292,0.157,3.61e-06,0.627,0.778,131.253,4.0
waU75jdUnYw,Earned It (Fifty Shades Of Grey),The Weeknd,TheWeekndVEVO,761135264.0,6356092.0,10400000.0,1.0,2483819,24.0,2015-01-22,28.0,78,0:04:36,CA,2015-01-21 15:00:12,2021-02-05,"filmi, hare krishna, modern bollywood",1cQ3LIkZE68pMSnPhZWXLu,277724.0,0.658,0.282,2.0,-8.282,0.0,0.0353,0.433,0.0,0.0741,0.39,119.757,3.0
CHVhwcOg6y8,One Time,Justin Bieber,JustinBieberVEVO,760798121.0,4158817.0,31500000.0,3.0,1000058,2.0,2010-04-17,57.0,74,0:04:04,US,2009-11-24 22:21:26,2009-01-01,"pop, post-teen pop",6eDApnV9Jdb1nYahOlbbUh,215867.0,0.691,0.853,1.0,-2.528,0.0,0.0372,0.0631,7.13e-05,0.082,0.762,145.999,4.0
AByfaYcOm4A,Heart Attack,Demi Lovato,DemiLovatoVEVO,761234258.0,5976146.0,11000000.0,1.0,2965424,4.0,2013-04-13,80.0,84,0:03:36,,2013-04-09 23:00:07,2013-01-01,"canadian pop, pop",1V6gIisPpYqgFeWbMLI0bA,210840.0,0.504,0.785,8.0,-4.802,1.0,0.104,0.0738,0.0,0.239,0.502,173.968,4.0
BiQIc7fG9pA,"i hate u, i love u (feat. olivia o'brien)",gnash,gnash,759255166.0,6181877.0,2180000.0,3.0,1370361,69.0,2016-09-10,32.0,80,0:03:48,US,2016-03-07 18:22:29,2016-03-25,pop,7vRriwrloYVaoAe3a9wJHe,251034.0,0.492,0.275,6.0,-13.4,0.0,0.3,0.687,0.0,0.101,0.18,92.6,4.0
5NV6Rdv1a3I,Get Lucky - Sped Up Remix,fast lvrs,DaftPunkVEVO,757560438.0,4914158.0,2240000.0,4.0,3997056,4.0,2022-07-15,35.0,56,0:04:09,,2013-04-19 06:55:07,2023-03-24,"contemporary r&b, dance pop, r&b, urban contemporary",5fMy5Vy332NCarOFw4JhW9,96048.0,0.774,0.801,7.0,-6.927,1.0,0.0604,0.143,0.727,0.167,0.545,126.155,4.0
ghAvJMxE1qo,Un Año,Sebastian Yatra,SebastianYatraVEVO,757414672.0,4961774.0,2790000.0,3.0,7625927,8.0,2019-01-18,35.0,68,0:03:23,,2019-01-18 05:00:08,2019-01-18,"colombian pop, latin pop, reggaeton, reggaeton colombiano, trap latino, urbano latino",5BDP2tky8oMQJPS33frKVp,164440.0,0.771,0.382,1.0,-6.808,0.0,0.0514,0.148,0.0,0.104,0.535,94.931,4.0
cpN78ZjnCZY,Cásate Conmigo,Silvestre Dangond,SilvestreDangondVEVO,758755699.0,2710051.0,1690000.0,0.0,3967369,28.0,2017-12-24,35.0,64,0:04:18,,2017-09-15 07:00:02,2017-09-15,"k-pop, k-pop girl group, pop",6f4UPdDBQONKJBRqwZGjaJ,209033.0,0.563,0.877,1.0,-2.082,0.0,0.12,0.0293,0.0,0.0749,0.646,93.832,4.0
p2Rch6WvPJE,Un-Break My Heart,Toni Braxton,ToniBraxtonVEVO,758875842.0,3407777.0,1020000.0,5.0,606541,21.0,2016-12-26,25.0,71,0:04:34,,2009-10-25 08:39:01,1996-06-18,"modern rock, pop",5Ihd9HrPvOADyVoonH9ZjB,270333.0,0.625,0.426,2.0,-8.4,0.0,0.0271,0.412,0.0,0.116,0.112,110.021,4.0
ALj5MKjy2BU,Burning Up (Fire),BTS,1theK (원더케이),755965129.0,9118002.0,24700000.0,0.0,1545533,69.0,2016-05-01,3.0,70,0:04:55,,2016-05-01 15:00:00,2016-05-02,neo mellow,0aE3V0zgSD2YwkEHW42gxG,203352.0,0.626,0.706,10.0,-3.201,0.0,0.0596,0.00225,0.0,0.122,0.534,99.939,4.0
rywUS-ohqeE,No One,Alicia Keys,aliciakeysVEVO,755591371.0,3398824.0,2370000.0,5.0,424062,21.0,2018-03-16,25.0,75,0:04:09,,2009-10-03 04:45:35,2007-11-09,funk carioca,6IwKcFdiRQZOWeYNhUiWIv,253813.0,0.644,0.549,1.0,-5.415,0.0,0.0285,0.0209,8.85e-06,0.134,0.167,90.04,4.0
i0p1bmr0EmE,What is Love,TWICE,JYP Entertainment,755001436.0,7276990.0,28400000.0,2.0,12403969,6.0,2018-04-09,19.0,76,0:03:44,,2018-04-09 08:59:51,2018-07-09,"filmi, modern bollywood",3zhbXKFjUDw40pTYyCgt1Y,208240.0,0.574,0.909,8.0,-1.573,1.0,0.0658,0.0987,0.0,0.264,0.569,169.966,4.0
WA4iX5D9Z64,We Are Never Ever Getting Back Together (Taylor's Version),Taylor Swift,TaylorSwiftVEVO,756445405.0,4183803.0,25600000.0,0.0,2186607,3.0,2012-09-08,47.0,81,0:03:36,US,2012-09-01 00:00:08,2021-11-12,"pop, r&b",5YqltLsjdqFtvqE7Nrysvs,193147.0,0.567,0.686,7.0,-6.139,1.0,0.175,0.0317,1.86e-06,0.0732,0.716,172.014,4.0
IPXIgEAGe4U,High Hopes,Panic! At The Disco,Panic! At The Disco,757401317.0,6729654.0,5030000.0,6.0,2180750,40.0,2019-01-16,30.0,82,0:03:17,US,2018-08-27 16:02:00,2018-06-22,"hip pop, pop",1rqqCSm0Qe4I9rUvWncaom,190947.0,0.579,0.904,5.0,-2.729,1.0,0.0618,0.193,0.0,0.064,0.681,82.014,4.0
oofSnsGkops,You’re Beautiful,James Blunt,James Blunt,752267340.0,4632754.0,3320000.0,3.0,2085233,21.0,2019-01-16,25.0,0,0:03:23,GB,2009-10-27 00:29:52,2023-11-24,"dance pop, pop",3TV4aI6gM3CKN3kbdGEzja,209493.0,0.675,0.479,0.0,-9.87,0.0,0.0278,0.633,1.81e-05,0.0881,0.454,81.993,4.0
8_oE-iQeFeE,Amor de Verdade - Ao Vivo,MC Rita,Canal KondZilla,752140386.0,6931924.0,66800000.0,6.0,5701552,10.0,2018-04-28,31.0,13,0:03:35,BR,2018-03-31 18:00:00,2021-04-09,"reggaeton, urbano latino",3DWPlfgSC2LSgEHlIrl2Jl,110864.0,0.671,0.724,11.0,-5.526,0.0,0.0969,0.624,0.0,0.232,0.694,90.411,4.0
ViwtNLUqkMY,Crazy In Love (feat. Jay-Z),Beyoncé,BeyoncéVEVO,750425096.0,3598038.0,12700000.0,0.0,413002,21.0,2023-07-29,25.0,80,0:03:57,,2009-10-03 04:47:38,2003-06-24,"dance pop, miami hip hop, pop",5IVuqXILoxVWvWEPm82Jxr,236133.0,0.646,0.77,2.0,-6.596,0.0,0.226,0.00249,0.0,0.0715,0.681,99.165,4.0
qDRORgoZxZU,Me Too,Meghan Trainor,MeghanTrainorVEVO,748559330.0,5177855.0,7980000.0,3.0,2691024,20.0,2016-06-11,26.0,74,0:03:03,,2016-05-10 14:56:36,2017-05-12,"colombian pop, dance pop, latin pop, pop",3KwwE4sgCzMaKWq6QBebmX,181240.0,0.934,0.694,11.0,-5.849,0.0,0.101,0.0971,1.2e-06,0.477,0.833,123.831,4.0
5jlI4uzZGjU,Feel This Moment (feat. Christina Aguilera),Pitbull,PitbullVEVO,750118503.0,3164195.0,9390000.0,4.0,1130159,10.0,2013-03-25,60.0,80,0:03:50,,2013-03-15 19:03:48,2012-01-01,"contemporary country, outlaw country",0Hf4aIJpsN4Os2f0y0VqWl,229507.0,0.673,0.758,7.0,-3.632,1.0,0.158,0.039,0.0,0.341,0.542,135.956,4.0
F90Cw4l-8NY,Pompeii MMXXIII,Bastille,BastilleVEVO,749050482.0,5407699.0,1580000.0,0.0,609520,67.0,2017-03-21,84.0,65,0:03:53,,2013-01-21 00:00:11,2023-09-01,"brostep, edm, electro house, moombahton, pop dance, progressive electro house, slap house",2jp9d2rVViwwpfHDhWps2v,336667.0,0.315,0.467,9.0,-7.817,1.0,0.035,0.369,0.0,0.079,0.0836,99.971,4.0
I_izvAbhExY,Stayin Alive,Bee Gees,beegees,748471930.0,4368147.0,3940000.0,4.0,885165,21.0,2018-12-31,25.0,75,0:04:10,,2009-10-27 01:32:08,2020-12-11,"pop, uk dance, uk funky",5ubvP9oKmxLUVq506fgLhk,285373.0,0.702,0.773,10.0,-9.256,0.0,0.0343,0.0288,0.00871,0.147,0.953,103.564,4.0
_uUdJalMaF8,"O Saki Saki (From ""Batla House"")",Neha Kakkar,T-Series,747136625.0,3597503.0,254000000.0,3.0,1040904,184.0,2022-07-10,2.0,67,0:03:25,IN,2019-08-29 07:28:08,2019-07-15,"metropopolis, modern rock",5m2ZNdpVQStuqHgYeFhMpG,191089.0,0.737,0.961,10.0,-0.155,0.0,0.0747,0.163,0.0,0.361,0.568,108.014,4.0
weRHyjj34ZE,"Whenever, Wherever",Shakira,shakiraVEVO,748239991.0,3380303.0,18400000.0,5.0,488477,114.0,2020-02-04,1.0,79,0:03:17,,2009-10-03 20:24:15,2001-11-13,"neo soul, pop, r&b",2lnzGkdtDj5mtlcOW2yRtG,196160.0,0.794,0.832,1.0,-4.862,0.0,0.0407,0.237,1.14e-05,0.203,0.871,107.657,4.0
wZRWpr1G1Qw,Nota de Amor (feat. Daddy Yankee),Wisin,wisinofficalVEVO,746858128.0,2053424.0,4290000.0,0.0,1624793,37.0,2015-12-31,61.0,69,0:03:55,,2015-04-17 07:00:00,2015-09-04,pop,2i5Ner8w1rUI6QTDxk0ph4,232267.0,0.797,0.933,10.0,-3.058,1.0,0.128,0.233,0.0,0.062,0.615,98.017,4.0
t_shSXXV91w,Amantes,Greeicy,Greeicy,746143860.0,2612964.0,5660000.0,0.0,3227120,25.0,2018-02-10,27.0,70,0:04:33,,2017-11-03 05:00:00,2017-11-03,"alternative rock, funk metal, funk rock, permanent wave, rock",3IyPnNX142pvWx6D5CiimD,235424.0,0.8,0.681,2.0,-4.076,1.0,0.0912,0.14,0.0,0.0831,0.637,92.027,4.0
N6O2ncUKvlg,Just A Dream,Nelly,NellyVEVO,747073482.0,3496183.0,3050000.0,3.0,761428,8.0,2010-11-14,26.0,77,0:04:01,,2010-09-21 20:21:14,2010-11-12,"electro latino, reggaeton, trap latino, urbano latino",3ZdJffjzJWFimSQyxgGIxN,237800.0,0.531,0.752,1.0,-6.161,1.0,0.0305,0.0421,0.0,0.12,0.103,89.917,4.0
GCdwKhTtNNw,Sweater Weather,The Neighbourhood,TheNeighbourhoodVEVO,745688796.0,7837203.0,1360000.0,9.0,566432,21.0,2021-01-15,25.0,93,0:04:13,,2013-03-05 08:01:03,2013-04-19,pop,2QjOHCTQ1Jl3zawyYOpxh6,240400.0,0.612,0.807,10.0,-2.81,1.0,0.0336,0.0495,0.0177,0.101,0.398,124.053,4.0
4zAThXFOy2c,Tennessee Whiskey,Chris Stapleton,ChrisStapletonVEVO,746009626.0,3509172.0,560000.0,0.0,346266,21.0,2023-06-24,25.0,84,0:04:54,,2015-04-23 10:00:00,2015-05-04,"comedy rap, indie pop rap, pop rap",3fqwjXwUGN6vbzIwvyFMhx,293293.0,0.392,0.37,9.0,-10.888,1.0,0.0298,0.205,0.0096,0.0821,0.512,48.718,4.0
12CeaxLiMgE,Get Low,Dillon Francis,DillonFrancisVEVO,744934448.0,5360467.0,1190000.0,3.0,1011122,53.0,2016-01-23,56.0,62,0:03:33,,2014-05-22 14:00:05,2014-10-22,"metropopolis, modern rock, pop",3oZoXyU0SkDldgS7AcN4y4,212773.0,0.674,0.932,11.0,-4.424,0.0,0.0859,0.0282,0.71,0.684,0.728,101.033,4.0
m-M1AtrxztU,Rather Be (feat. Jess Glynne),Clean Bandit,Clean Bandit,744221360.0,4124698.0,10400000.0,0.0,818928,30.0,2014-12-31,93.0,75,0:04:29,,2013-12-05 15:56:34,2014-01-17,"disco, mellow gold, soft rock",3s4U7OHV7gnj42VV72eSZ6,227833.0,0.799,0.586,11.0,-6.735,1.0,0.0377,0.162,2.03e-06,0.193,0.549,120.97,4.0
syFZfO_wfMQ,Night Changes,One Direction,OneDirectionVEVO,745686419.0,7517496.0,21800000.0,8.0,3889713,10.0,2014-11-21,29.0,89,0:04:01,,2014-11-21 16:00:06,2014-11-17,"colombian pop, latin pop, r&b en espanol, reggaeton, reggaeton colombiano, urbano latino",5O2P9iiztwhomNh8xkR9lJ,226600.0,0.672,0.52,8.0,-7.747,1.0,0.0353,0.859,0.0,0.115,0.37,120.001,4.0
Um7pMggPnug,Chained To The Rhythm,Katy Perry,KatyPerryVEVO,745425400.0,4646498.0,24600000.0,0.0,8143925,17.0,2017-02-21,32.0,72,0:04:01,US,2017-02-21 12:00:05,2017-06-09,"latin arena pop, latin pop, spanish pop",7qvxFz3JodM0A7xEM7k3YD,237733.0,0.562,0.8,0.0,-5.404,1.0,0.112,0.0814,0.0,0.199,0.471,95.029,4.0
47dtFZ8CFo8,Safe And Sound,Capital Cities,CapitalCitiesVEVO,745062188.0,5204495.0,813000.0,5.0,440170,55.0,2014-01-11,59.0,85,0:03:47,,2013-04-25 07:00:17,2013-01-01,"dutch edm, edm, pop, pop dance, progressive house",6Z8R6UsFuGXGtiIxiD8ISb,192790.0,0.655,0.819,0.0,-4.852,1.0,0.0316,0.000176,0.00374,0.104,0.766,117.956,5.0
nIjVuRTm-dc,She Will Be Loved,Maroon 5,Maroon5VEVO,744230404.0,2660029.0,14400000.0,1.0,475958,196.0,2016-05-27,1.0,74,0:04:29,US,2009-06-17 05:23:28,2002-06-25,"colombian pop, dance pop, latin pop, pop",7sapKrjDij2fpDVj0GxP66,257133.0,0.706,0.713,0.0,-5.512,0.0,0.0301,0.0596,0.0,0.132,0.544,102.037,4.0
rn_YodiJO6k,Otherside,Red Hot Chili Peppers,Red Hot Chili Peppers,741935699.0,3420125.0,7630000.0,4.0,1288303,21.0,2019-01-16,25.0,85,0:04:16,US,2011-07-15 22:26:46,1999-06-08,"french hip hop, pop urbaine, rap algerien, rap marseille",64BbK9SFKH2jk86U3dGj2P,255373.0,0.458,0.795,0.0,-3.265,1.0,0.0574,0.00316,0.000202,0.0756,0.513,123.229,4.0
3rgwIp6D3ow,Algo Me Gusta De Ti,Wisin & Yandel,WisinYYandelVEVO,738542725.0,2499255.0,2900000.0,3.0,517081,24.0,2012-10-13,60.0,27,0:04:56,,2012-08-17 07:00:18,2020-08-07,"afrobeats, nigerian pop",2FqoR7diymD1Eh7cVb3DMg,274947.0,0.627,0.768,11.0,-5.296,0.0,0.0325,0.00291,0.0,0.0598,0.237,127.953,4.0
ANS9sSJA9Yc,Don't Wanna Know - Total Ape Remix,Maroon 5,Maroon5VEVO,739391298.0,4087469.0,14400000.0,0.0,3614431,20.0,2016-10-15,26.0,33,0:06:19,US,2016-10-14 14:07:50,2017-01-06,"boy band, pop, post-teen pop, talent show",2k9OwrZbpcvmpA9vtc9uZH,194520.0,0.687,0.822,10.0,-3.593,0.0,0.137,0.75,0.0,0.11,0.796,106.112,4.0
aZla1ttZHaw,Freaky Friday (feat. Chris Brown),Lil Dicky,Lil Dicky,743600432.0,6090572.0,8100000.0,0.0,6911683,7.0,2018-03-23,20.0,69,0:05:21,US,2018-03-15 12:00:12,2018-03-16,"boy band, pop, post-teen pop, talent show",6dbSBQXCctYSVryynHXaZ4,216632.0,0.755,0.599,8.0,-5.042,1.0,0.224,0.147,0.0,0.109,0.755,133.123,4.0
POP9_phDB2g,Dónde está el amor (feat. Jesse & Joy),Pablo Alborán,Pablo Alborán,743856055.0,2026645.0,6090000.0,2.0,491617,171.0,2023-07-31,7.0,77,0:03:35,ES,2013-10-08 00:00:01,2012-01-01,"pop nacional, sertanejo, sertanejo pop, sertanejo universitario",0CjaLvAqN97KPVWgOJ1vbD,233896.0,0.597,0.848,4.0,-5.458,1.0,0.0406,0.173,0.0,0.373,0.324,139.876,4.0
e2vBLd5Egnk,Scared to Be Lonely,Martin Garrix,Martin Garrix,736474021.0,5103057.0,14700000.0,3.0,2362919,45.0,2017-03-22,23.0,80,0:03:51,US,2017-01-27 05:00:01,2017-01-27,"rap espanol, spanish hip hop, urbano espanol",3ebXMykcMXOcLeJ9xZ17XH,220883.0,0.584,0.54,1.0,-7.786,0.0,0.0576,0.0895,0.0,0.261,0.195,137.972,4.0
c6rP-YP4c5I,Try Everything,Shakira,shakiraVEVO,734064734.0,3377647.0,18400000.0,3.0,2310246,24.0,2016-03-12,33.0,71,0:03:23,,2016-03-04 05:01:00,2016-02-12,"europop, swedish pop, synthpop",1N3dZ7TTWO6VcD4Y3hHYLZ,196853.0,0.705,0.609,1.0,-4.897,1.0,0.0307,0.0257,0.0,0.0846,0.476,115.474,4.0
WcIcVapfqXw,Calm Down (with Selena Gomez),Rema,SelenaGomezVEVO,735285415.0,7367556.0,14400000.0,4.0,3105213,6.0,2022-09-08,65.0,90,0:04:00,US,2022-09-07 16:00:09,2022-08-25,pop,0WtM2NBVQNNJLh6scP13H8,239318.0,0.801,0.806,11.0,-5.206,1.0,0.0381,0.382,0.000669,0.114,0.802,106.999,4.0
