spotify_id,song_name,artist_name,popularity,duration_ms,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
7FDQl9PJ3AiI3EdzpexKJY,Escapate conmigo vs bombona (Mashup),GianGallia,41,136202,0.88,0.59,11,-6.229,1,0.0668,0.122,0.0,0.04,0.512,101.958,4
3zkWCteF82vJwv0hRLba76,Stitches,Shawn Mendes,83,206880,0.746,0.754,1,-6.684,1,0.0676,0.0152,0.0,0.0486,0.746,149.882,4
2GgxS8bUT5G25QJTsfSv0R,Burn,Ellie Goulding,67,231212,0.559,0.777,1,-5.031,1,0.0432,0.31,0.0,0.105,0.329,87.016,4
2VxeLyX666F8uXCJ0dZF8B,Shallow,Lady Gaga,86,215733,0.572,0.385,7,-6.362,1,0.0308,0.371,0.0,0.231,0.323,95.799,4
3a1lNhkSLSkpJE4MSHpDu9,Congratulations,Post Malone,84,220293,0.63,0.804,6,-4.183,1,0.0363,0.215,0.0,0.253,0.492,123.146,4
0mJTAdmY8olbGQjopDYff3,Vaaste,Dhvani Bhanushali,70,196044,0.444,0.479,5,-5.586,1,0.0436,0.454,0.0,0.095,0.315,89.892,4
6bvZRLLkBKkmgpBJTTj3QK,How You Like That,BLACKPINK,82,180956,0.813,0.787,11,-4.254,1,0.0777,0.0452,0.000107,0.0506,0.326,130.018,4
5cF0dROlMOK5uNZtivgu50,Attention,Charlie Puth,87,208787,0.775,0.613,3,-4.586,0,0.0542,0.109,2.33e-05,0.134,0.797,100.066,4
2ngmiq1KoYn3x25VOmvd8F,DNA,BTS,66,223123,0.599,0.775,1,-3.997,0,0.0542,0.022,0.0,0.0669,0.703,129.817,4
0OMRAvrtLWE2TvcXorRiB9,La Gozadera (feat. Marc Anthony),Gente De Zona,75,203160,0.616,0.989,9,-1.698,0,0.0483,0.166,0.0,0.172,0.902,95.036,4
0JChw6k59cZxegh0SGceE1,Zaroori Tha,Rahat Fateh Ali Khan,68,342024,0.523,0.674,8,-4.832,0,0.0328,0.771,0.0,0.139,0.239,114.058,4
3xrpI0GqWNMjMDOdXUOnK3,Lo Aprendí de Ti - HA-ASH Primera Fila - Hecho Realidad [En Vivo],Ha*Ash,75,197800,0.55,0.581,2,-5.94,1,0.0342,0.645,0.0,0.756,0.257,133.924,4
1GEBsLDvJGw7kviySRI6GX,You Belong With Me,Taylor Swift,76,232120,0.687,0.745,6,-4.432,1,0.0379,0.178,1.59e-05,0.111,0.435,129.966,4
2DIZaYKZQgykijd9g4SVd2,Rowdy Baby,Dhanush,55,281440,0.494,0.687,1,-8.535,1,0.227,0.234,0.000565,0.17,0.616,88.446,3
4eHbdreAnSOrDDsFfc4Fpm,I Will Always Love You,Whitney Houston,79,271093,0.332,0.214,4,-12.518,1,0.0349,0.845,5.62e-06,0.0839,0.11,67.531,4
1lmlnzzhar85tYV5TXl2qj,"Laung Laachi Title Track (From ""Laung Laachi"")",Mannat Noor,0,160636,0.714,0.817,0,-2.666,1,0.0415,0.502,0.0,0.133,0.742,97.999,4
5IaHrVsrferBYDm0bDyABy,Taste (feat. Offset),Tyga,72,232959,0.884,0.559,0,-7.442,1,0.12,0.0236,0.0,0.101,0.342,97.994,4
7nKBxz47S9SD79N086fuhn,SUBEME LA RADIO,Enrique Iglesias,70,207680,0.688,0.822,0,-3.304,1,0.0537,0.0642,0.0,0.241,0.66,91.011,4
455AfCsOhhLPRc68sE01D8,Last Friday Night (T.G.I.F.),Katy Perry,75,230747,0.649,0.815,3,-3.796,0,0.0415,0.00125,4.31e-05,0.671,0.765,126.03,4
0ARK753YaiJbpLUk7z5yIM,Dilemma,Nelly,81,289160,0.727,0.552,2,-8.074,0,0.14,0.227,0.000164,0.198,0.607,168.189,4
5ChkMS8OtdzJeqyybCc9R5,Billie Jean,Michael Jackson,83,293827,0.92,0.654,11,-3.051,0,0.0401,0.0236,0.0153,0.036,0.847,117.046,4
69uxyAqqPIsUyTO8txoP2M,Adventure of a Lifetime,Coldplay,83,263787,0.638,0.924,7,-3.887,1,0.036,0.00205,0.000175,0.149,0.53,111.995,4
2CvOqDpQIMw69cCzWqr5yr,Halo,Beyoncé,77,261160,0.422,0.712,11,-5.907,0,0.1,0.273,0.0,0.051,0.471,78.454,4
1G586ld1gbaECg4Bc6w40O,No Me Acuerdo,Thalia,68,217653,0.837,0.784,7,-4.531,0,0.101,0.175,0.0,0.0897,0.748,94.036,4
4cluDES4hQEUhmXj6TXkSo,What Makes You Beautiful,One Direction,85,199987,0.726,0.787,4,-2.494,1,0.0737,0.009,0.0,0.0596,0.888,124.99,4
4PTG3Z6ehGkBFwjybzWkR8,Never Gonna Give You Up,Rick Astley,78,213573,0.721,0.939,8,-11.823,1,0.0376,0.115,3.79e-05,0.108,0.914,113.309,4
3Ueq2zboxwAbsvHrOjdEqz,MIA (feat. Drake),Bad Bunny,66,210368,0.817,0.539,6,-6.349,0,0.0621,0.0141,0.000496,0.099,0.158,97.061,4
7EZC6E7UjZe63f1jRmkWxt,Zombie,The Cranberries,85,306440,0.309,0.649,7,-8.994,1,0.035,0.0158,0.00591,0.367,0.312,166.915,4
69yfbpvmkIaB10msnKT7Q5,Radioactive,Imagine Dragons,65,276040,0.483,0.894,9,-3.9,1,0.223,0.0407,0.0,0.282,0.278,139.858,4
7k4t7uLgtOxPwTpFmtJNTY,Tusa,KAROL G,77,200960,0.803,0.715,2,-3.28,1,0.298,0.295,0.000134,0.0574,0.574,101.085,4
5kqIPrATaCc2LqxVWzQGbk,7 Years,Lukas Graham,86,237300,0.765,0.473,10,-5.829,1,0.0514,0.287,0.0,0.391,0.34,119.992,4
4jCodMLVA5tV5MhPrspTfV,BEBE (feat. Anuel AA),6ix9ine,70,217822,0.636,0.896,0,-3.755,1,0.0989,0.175,0.0,0.112,0.319,102.074,4
1mXVgsBdtIVeCLJnSnmtdV,Too Good At Goodbyes,Sam Smith,87,201000,0.681,0.372,5,-8.237,1,0.0432,0.64,0.0,0.169,0.476,91.873,4
5W83ErFkO3aKAIS1WMi6u0,Secreto,Anuel AA,75,258800,0.807,0.803,11,-4.156,1,0.126,0.602,0.00853,0.136,0.706,91.987,4
3cHyrEgdyYRjgJKSOiOtcS,Timber (feat. Ke$ha),Pitbull,83,204160,0.581,0.963,11,-4.087,1,0.0981,0.0295,0.0,0.139,0.788,129.992,4
1vUzNoTHAfwA8LZ9hD4db7,Tu No Vive Asi - Dominican Remix,Quimico Ultra Mega,3,185104,0.456,0.777,4,-3.282,1,0.417,0.493,0.0,0.414,0.662,178.168,3
2Z8WuEywRWYTKe1NybPQEW,Ride,Twenty One Pilots,84,214507,0.645,0.713,6,-5.355,1,0.0393,0.00835,0.0,0.113,0.566,74.989,4
1mXuMM6zjPgjL4asbBsgnt,Firework,Katy Perry,71,227893,0.638,0.832,8,-5.039,1,0.049,0.141,0.0,0.113,0.648,124.071,4
3umS4y3uQDkqekNjVpiRUs,El Amante,Nicky Jam,70,219507,0.683,0.691,8,-5.535,1,0.0432,0.243,0.0,0.14,0.732,179.91,4
6cJLfIqwh0tCKRjYM3WpZ5,Darte un Beso,Prince Royce,76,206933,0.757,0.711,1,-4.643,0,0.0349,0.36,0.0,0.121,0.817,139.962,4
1P17dC1amhFzptugyAO7Il,Look What You Made Me Do,Taylor Swift,87,211853,0.766,0.709,9,-6.471,0,0.123,0.204,1.41e-05,0.126,0.506,128.07,4
6VoLV3k4mSho8mcTkCLn15,Danza Kuduro,Made famous by Don Omar ft. Lucenzo,13,159289,0.716,0.804,0,-6.374,1,0.0881,0.00395,0.51,0.0941,0.811,130.301,4
63bmZnBN1CiJ9sA4qTEe8y,Adiós Amor,Christian Nodal,78,199320,0.433,0.431,2,-6.422,1,0.0367,0.169,0.0,0.307,0.722,177.732,4
4FVQNfAYwbU6UGmsKCuBpb,Adiós Amor,Christian Nodal,44,202293,0.438,0.446,2,-5.146,1,0.035,0.326,0.0,0.319,0.711,177.82,4
7qCAVkHWZkF44OzOUKf8Cr,El Perdón (with Enrique Iglesias),Nicky Jam,76,205907,0.628,0.69,8,-5.83,1,0.0511,0.443,0.0,0.113,0.66,179.908,4
6K5BsR04ijf3FHNzjbaagD,Si Se Da - Remix,Myke Towers,78,332240,0.817,0.672,11,-5.612,0,0.299,0.441,0.0,0.13,0.774,93.999,4
4MzXwWMhyBbmu6hOcLVD49,DÁKITI,Bad Bunny,80,205090,0.731,0.573,4,-10.059,0,0.0544,0.401,5.22e-05,0.113,0.145,109.928,4
2qvcTK9ZGm5vxtNOirNGJ2,Gangsta's Paradise (Re-Recorded/Re-Mastered Version) (Instrumental Stems),Coolio,26,240733,0.681,0.292,0,-10.625,1,0.0471,0.0653,0.977,0.147,0.216,81.008,4
37BZB0z9T8Xu7U3e65qxFy,Save Your Tears (with Ariana Grande) (Remix),The Weeknd,83,191014,0.65,0.825,0,-4.645,1,0.0325,0.0215,2.44e-05,0.0936,0.593,118.091,4
5lhcHMDQpNwhM62lSOrvLf,Ahora Dice,Chris Jedi,75,270493,0.704,0.691,6,-5.414,1,0.158,0.255,0.0,0.129,0.427,143.982,4
7vS3Y0IKjde7Xg85LWIEdP,Problem,Ariana Grande,77,193920,0.66,0.805,1,-5.352,0,0.153,0.0192,8.83e-06,0.159,0.625,103.008,4
63OshgWbxCtI1WHb5C0Txd,Work - R3hab Remix,Rihanna,47,219400,0.706,0.804,1,-5.378,0,0.0601,0.0125,0.0,0.332,0.211,100.052,4
5ZrDlcxIDZyjOzHdYW1ydr,Barbie Girl,Aqua,80,197960,0.812,0.879,1,-10.998,0,0.0397,0.0167,0.224,0.366,0.962,129.991,4
6or1bKJiZ06IlK0vFvY75k,Rap God,Eminem,80,363521,0.708,0.843,7,-2.66,1,0.314,0.397,0.0,0.799,0.625,148.14,4
503OTo2dSqe7qk76rgsbep,Still D.R.E.,Dr. Dre,84,270587,0.816,0.775,11,-3.323,1,0.234,0.16,0.00031,0.0543,0.527,93.431,4
01380RE6UfsPSdiUIwrCoH,MIC Drop (Steve Aoki Remix) - Full Length Edition,BTS,71,307676,0.606,0.85,11,-3.952,1,0.183,0.0114,1.01e-06,0.206,0.542,170.01,4
57bgtoPSgt236HzfBOd8kj,Thunderstruck,AC/DC,85,292880,0.502,0.89,4,-5.175,1,0.0364,0.000147,0.0117,0.217,0.259,133.52,4
1u3hCSSOllVyCkbwhPHZRa,Can't Feel My Face (In the Style of the Weeknd) [Instrumental Version],The Karaoke Studio,0,215587,0.617,0.629,9,-6.769,0,0.0489,0.0121,0.89,0.129,0.276,107.963,4
0lYBSQXN6rCTvUZvg9S0lU,Let Me Love You,DJ Snake,86,205947,0.649,0.716,8,-5.371,1,0.0349,0.0863,2.63e-05,0.135,0.163,99.988,4
0nJW01T7XtvILxQgC5J7Wh,When I Was Your Man,Bruno Mars,90,213827,0.612,0.28,0,-8.648,1,0.0434,0.932,0.0,0.088,0.387,72.795,4
7xYpyehLlazBV5WDxdrZM7,Lut Gaye Lofi Mix,Jubin Nautiyal,32,217099,0.485,0.477,9,-9.254,0,0.0288,0.00372,0.0,0.105,0.238,91.04,4
0bMbDctzMmTyK2j74j3nF3,"Alone, Pt. II",Alan Walker,74,179053,0.67,0.668,3,-4.306,0,0.0422,0.536,0.0,0.133,0.608,88.033,4
4yDjzVhXig9tfO7Zv46FE8,Over the Rainbow,Israel Kamakawiwo'ole,64,211933,0.671,0.153,0,-13.569,1,0.0404,0.912,5.53e-05,0.0771,0.658,85.6,4
3ZFTkvIE7kyPt6Nu3PEa7V,Hips Don't Lie (feat. Wyclef Jean),Shakira,86,218093,0.778,0.824,10,-5.892,0,0.0707,0.284,0.0,0.405,0.758,100.024,4
5m8wiO2ySMpCtYSwHatWQr,AS IF IT’S YOUR LAST - Japanese Version,BLACKPINK,58,212773,0.768,0.86,8,-2.234,1,0.0733,0.141,0.0,0.0603,0.489,125.032,4
6ocbgoVGwYJhOv1GgI9NsF,7 rings,Ariana Grande,85,178627,0.778,0.317,1,-10.732,0,0.334,0.592,0.0,0.0881,0.327,140.048,4
1HNkqx9Ahdgi1Ixy2xkKkL,Photograph,Ed Sheeran,87,258987,0.614,0.379,4,-10.48,1,0.0476,0.607,0.000464,0.0986,0.201,107.989,4
6sYVTOAJVhzGpYY1NB4WD1,Soy una Taza (Versión 2019),CantaJuego,33,94592,0.846,0.787,8,-10.146,1,0.0402,0.0865,0.0,0.0353,0.971,129.933,4
2xuv7LMC2lVXJ0nh3rtd70,"It's My Life - Recorded Live @ Nokia Theatre Times Square, NYC, September 19, 2005",Bon Jovi,17,236907,0.493,0.898,11,-3.964,0,0.0565,0.00293,0.0,0.96,0.404,120.018,4
47BBI51FKFwOMlIiX6m8ya,I Want It That Way,Backstreet Boys,84,213307,0.689,0.694,6,-5.83,0,0.027,0.257,0.0,0.148,0.482,99.039,4
3pDhN3qB33AOPhQEkUCaWt,Limbo,Daddy Yankee,76,224693,0.806,0.875,7,-3.817,1,0.088,0.0838,0.00192,0.065,0.917,125.063,4
4tPL9PeVZY4c0jUPtSD5nx,Picky,Joey Montana,66,182747,0.783,0.748,8,-4.683,1,0.0892,0.147,0.0,0.173,0.806,93.222,4
2DlHlPMa4M17kufBvI2lEN,Chop Suey!,System Of A Down,86,210240,0.417,0.934,7,-3.908,0,0.119,0.000278,0.0015,0.132,0.287,127.066,4
0nLiqZ6A27jJri2VCalIUs,Nothing Else Matters,Metallica,82,388267,0.553,0.362,4,-11.218,0,0.0263,0.0458,6.01e-06,0.075,0.158,142.352,3
5BrTUo0xP1wKXLJWUaGFtk,Loyal (feat. Lil Wayne & Tyga),Chris Brown,77,264947,0.841,0.522,10,-5.963,0,0.049,0.0168,1.37e-06,0.188,0.616,99.059,4
4rHmKlFRiFzabiVO6e9w2e,Bon Appétit,Katy Perry,67,227813,0.8,0.795,6,-5.835,1,0.0626,0.131,9.02e-05,0.221,0.528,106.031,4
7HJw3o8R9YAJCTerSxYDw9,Mile Ho Tum,Himesh Reshammiya,24,316240,0.689,0.881,1,-6.756,0,0.22,0.189,2.12e-06,0.0512,0.761,143.934,4
6kwAbEjseqBob48jCus7Sz,Elastic Heart,Sia,80,257200,0.421,0.791,9,-4.998,1,0.0496,0.0117,1.48e-05,0.146,0.499,130.075,4
2A17TySL9lcoRTA28w9yfB,La La La (Brazil 2014) (feat. Carlinhos Brown),Shakira,61,197680,0.783,0.806,11,-5.449,1,0.0763,0.179,0.000113,0.341,0.576,127.98,4
2NttzQ2kuVFFmEa8q4rsbu,Lost on You,LP,76,267461,0.433,0.725,5,-6.326,0,0.0358,0.102,0.0,0.0979,0.669,173.993,4
2Sh4sAOfnSHEVKFyysxzat,Can't Remember to Forget You (feat. Rihanna),Shakira,70,206867,0.694,0.81,11,-3.556,0,0.0661,0.122,0.0,0.141,0.824,137.968,4
00i0O74dXdaKKdCrqHnfXm,La Mordidita (feat. Yotuel),Ricky Martin,69,211680,0.725,0.903,0,-2.955,1,0.0658,0.0344,0.0,0.183,0.946,142.006,4
1iEwyiSLAunPR6uouANE0O,El Perdedor,Maluma,76,206693,0.702,0.73,0,-5.173,0,0.099,0.425,1.25e-06,0.148,0.879,173.967,4
0COqiPhxzoWICwFCS4eZcp,Bring Me To Life,Evanescence,86,235893,0.331,0.943,4,-3.188,0,0.0698,0.00721,2.06e-06,0.242,0.296,94.612,4
7vFoFDWqTX0mHzLfrF1Cfy,Cheerleader (Felix Jaehn Remix) - Radio Edit,OMI,80,180566,0.782,0.685,4,-6.237,1,0.0309,0.166,1.18e-05,0.16,0.603,118.016,4
4tjLYTXFqZhkUDga4bQ0yl,"Dilbar (From ""Satyameva Jayate"")",Neha Kakkar,73,184433,0.725,0.912,9,-3.665,0,0.0851,0.155,7.68e-05,0.107,0.674,104.054,4
3xRqfJSOEeWLimbfjUEhPH,How Far I'll Go (from Moana) (Originally Performed by Auli'i Cavalho) - Instrumental Version,KaraokePro,17,164114,0.23,0.225,1,-22.909,0,0.0362,0.346,0.898,0.113,0.0364,81.745,4
4y1LsJpmMti1PfRQV9AWWe,Girls Just Want to Have Fun,Cyndi Lauper,82,238267,0.71,0.799,6,-4.897,1,0.0328,0.22,0.000602,0.349,0.725,120.372,4
2cZrrQMjB63c0iIugYH9zS,Rain Over Me (feat. Marc Anthony),Pitbull,73,231573,0.61,0.906,0,-2.117,1,0.0648,0.00416,0.0,0.758,0.294,127.916,4
77dMSg2VHi2wwXjXNrmcrZ,Nena Maldición (feat. Lenny Tavárez),Paulo Londra,80,227518,0.566,0.531,6,-6.635,1,0.0716,0.192,0.0,0.179,0.367,118.96,4
3QwBODjSEzelZyVjxPOHdq,Otra vez (feat. J Balvin),Zion & Lennox,80,209453,0.832,0.772,10,-5.429,1,0.1,0.0559,0.000486,0.44,0.704,96.016,4
54azQnjuDYDFfImXimGFsA,IDOL,BTS,63,260234,0.708,0.857,6,-3.394,0,0.0827,0.00219,0.0,0.103,0.449,126.051,4
2Fxmhks0bxGSBdJ92vM42m,bad guy,Billie Eilish,84,194088,0.701,0.425,7,-10.965,1,0.375,0.328,0.13,0.1,0.562,135.128,4
1x5sYLZiu9r5E43kMlt9f8,Symphony (feat. Zara Larsson),Clean Bandit,75,212459,0.707,0.629,0,-4.581,0,0.0563,0.259,1.6e-05,0.138,0.457,122.863,4
7vrJn5hDSXRmdXoR30KgF1,BICHOTA,KAROL G,74,178947,0.863,0.666,1,-4.158,0,0.152,0.212,0.000493,0.103,0.838,163.908,4
66hayvUbTotekKU3H4ta1f,Where Are Ü Now (with Justin Bieber),Jack Ü,76,250286,0.432,0.781,4,-4.038,0,0.0567,0.041,4.21e-06,0.0789,0.197,139.432,4
6FyRXC8tJUh863JCkyWqtk,Adan y Eva,Paulo Londra,69,258639,0.767,0.709,1,-4.47,1,0.336,0.323,0.0,0.0676,0.72,171.993,4
6m1TWFMeon7ai9XLOzdbiR,FAKE LOVE,BTS,77,242334,0.557,0.719,2,-4.515,0,0.0371,0.00267,0.0,0.306,0.345,77.502,4
0M9ydKzuF3oZTfYYPfaGX1,Bad and Boujee (feat. Lil Uzi Vert),Migos,76,343150,0.926,0.666,11,-5.314,1,0.244,0.0611,0.0,0.123,0.168,127.079,4
1QV6tiMFM6fSOKOGLMHYYg,Poker Face,Lady Gaga,83,237200,0.851,0.806,4,-4.62,1,0.0787,0.118,1.64e-06,0.121,0.787,118.999,4
3wPPWcVuinAU7dXcJXtCID,La La La,Naughty Boy,77,222200,0.772,0.65,6,-5.202,0,0.0306,0.107,1.13e-06,0.0905,0.262,125.083,4
689P4hWre0OnX7ZtgjKk6w,Simba Ramwari,Zimpraise,20,500407,0.316,0.659,0,-6.785,1,0.0666,0.434,0.0,0.109,0.265,140.594,3
3ee8Jmje8o58CHK66QrVC2,SAD!,XXXTENTACION,83,166606,0.74,0.613,8,-4.88,1,0.145,0.258,0.00372,0.123,0.473,75.023,4
7upDAKgtlRbSC7wYvDCugn,Mis Sentimientos - En Vivo Concierto Sinfónico Cumbia Fuzión By Fuze Tea,Los Ángeles Azules,53,241533,0.525,0.933,0,-2.073,0,0.0431,0.566,0.0009,0.754,0.822,93.001,4
48QmG1dfvMuYLxMPt7KSRA,No Lie,Sean Paul,84,221176,0.742,0.882,7,-2.862,1,0.117,0.0466,0.0,0.206,0.463,102.04,4
1X9NVfPMpopapXyLoZrSCD,"Happy - From ""Despicable Me 2""",Pharrell Williams,13,233293,0.662,0.757,5,-6.818,0,0.144,0.291,0.0,0.0885,0.962,159.945,4
29csiYMOfBmLmGwxmISrMy,Fuiste Tú (feat. Gaby Moreno),Ricardo Arjona,77,265307,0.591,0.672,5,-3.515,1,0.0375,0.622,0.0,0.112,0.267,139.939,4
6Q4foUefrAyCt8VxJFML56,Olha A Explosão,MC Kevinho,74,162053,0.778,0.635,6,-2.892,1,0.112,0.107,0.0,0.0608,0.379,90.008,4
67D9O4Oau629qirRXtTWCS,Beautiful Girls,Sean Kingston,66,241933,0.745,0.666,9,-5.899,1,0.0566,0.159,0.0,0.302,0.708,129.995,4
3uvypVUsiIr1B0BccIcsEh,6 AM,J Balvin,72,243227,0.746,0.746,5,-5.046,0,0.102,0.152,0.0,0.274,0.733,175.965,4
1JSTJqkT5qHq8MDJnJbRE1,Every Breath You Take,The Police,89,253920,0.82,0.452,1,-9.796,1,0.0348,0.543,0.00294,0.0714,0.74,117.401,4
0SUukeNYkHMk8bxwgGQKJa,Me Voy Enamorando - Remix,Chino & Nacho,63,215800,0.708,0.87,10,-4.473,1,0.0557,0.0894,0.0,0.347,0.547,99.963,4
2LEwvQq0PFtrmIl2dikenr,"High Rated Gabru (From ""High Rated Gabru"")",Guru Randhawa,60,213933,0.732,0.781,2,-2.98,0,0.0812,0.357,0.0,0.2,0.842,91.907,4
2YpeDb67231RjR0MgVLzsG,Old Town Road - Remix,Lil Nas X,78,157067,0.878,0.619,6,-5.56,1,0.102,0.0533,0.0,0.113,0.639,136.041,4
0PDUDa38GO8lMxLCRc4lL1,PILLOWTALK,ZAYN,80,202747,0.584,0.7,11,-4.275,1,0.0456,0.117,0.0,0.0939,0.438,124.944,4
31AOj9sFz2gM0O3hMARRBx,Losing My Religion,R.E.M.,87,268427,0.666,0.855,9,-5.051,0,0.0295,0.179,1.2e-06,0.0987,0.803,125.639,4
1TEjSXPdAakDotj2Wji3PU,Hot N Cold,Katy Perry,77,220227,0.706,0.841,7,-3.956,1,0.0418,7.95e-05,0.0,0.0688,0.861,132.032,4
3QHMxEOAGD51PDlbFPHLyJ,Vivir Mi Vida,Marc Anthony,78,252347,0.656,0.877,0,-3.231,0,0.0342,0.345,0.0,0.349,0.894,105.018,4
5Nm9ERjJZ5oyfXZTECKmRt,Stay With Me,Sam Smith,86,172724,0.418,0.42,0,-6.444,1,0.0414,0.588,6.39e-05,0.11,0.184,84.094,4
6I86RF3odBlcuZA9Vfjzeq,Eres Mía,Romeo Santos,80,250640,0.843,0.729,6,-3.634,0,0.0374,0.401,1.2e-06,0.206,0.903,123.046,4
3MrRksHupTVEQ7YbA0FsZK,The Final Countdown,Europe,79,310333,0.529,0.843,6,-6.908,0,0.0616,0.0628,0.000827,0.0608,0.188,117.662,4
12KUFSHFgT0XCoiSlvdQi4,Break Free,Ariana Grande,78,214840,0.687,0.702,7,-5.324,0,0.0455,0.0064,4.35e-05,0.204,0.284,129.956,4
7HTNHq5WD9GDPlNom2vMsh,Cham Cham,Hommie Dilliwala,25,155833,0.89,0.722,1,-5.818,1,0.0856,0.0785,0.0,0.0733,0.82,90.006,4
4rHZZAmHpZrA3iH5zx8frV,Mirrors,Justin Timberlake,84,484147,0.574,0.512,5,-6.664,0,0.0503,0.234,0.0,0.0946,0.512,76.899,4
2vwlzO0Qp8kfEtzTsCXfyE,Wrecking Ball,Miley Cyrus,82,221360,0.53,0.422,5,-6.262,1,0.0342,0.407,0.0,0.107,0.349,119.964,4
67awxiNHNyjMXhVgsHuIrs,Turn Down for What,DJ Snake,72,213733,0.818,0.799,1,-4.1,0,0.156,0.00107,0.128,0.057,0.0815,100.014,4
5Ohxk2dO5COHF1krpoPigN,Sign of the Times,Harry Styles,85,340707,0.516,0.595,5,-4.63,1,0.0313,0.0275,0.0,0.109,0.222,119.972,4
3YuaBvuZqcwN3CEAyyoaei,Like a Stone,Audioslave,80,293960,0.614,0.568,7,-5.477,0,0.0276,0.00797,0.0,0.0997,0.516,107.849,4
5YPMEOJ58kfl56VHxTgwx3,Play Hard (feat. Ne-Yo & Akon),David Guetta,74,201000,0.691,0.921,8,-1.702,0,0.0533,0.173,0.0,0.331,0.8,130.072,4
2tJulUYLDKOg9XrtVkMgcJ,Grenade,Bruno Mars,80,222091,0.704,0.558,2,-7.273,0,0.0542,0.148,0.0,0.107,0.245,110.444,4
2qT1uLXPVPzGgFOx4jtEuo,no tears left to cry,Ariana Grande,79,205920,0.699,0.713,9,-5.507,0,0.0594,0.04,3.11e-06,0.294,0.354,121.993,4
43ZyHQITOjhciSUUNPVRHc,Gucci Gang,Lil Pump,65,124056,0.936,0.523,5,-6.71,1,0.0597,0.239,0.0,0.117,0.699,119.889,4
2xLMifQCjDGFmkHkpNLD9h,SICKO MODE,Travis Scott,86,312820,0.834,0.73,8,-3.714,1,0.222,0.00513,0.0,0.124,0.446,155.008,4
5a1QlYZreXUH1xK94K3NrR,I Feel It Coming (Originally Performed by the Weeknd Ft. Daft Punk) - Instrumental Version,Hit The Button Karaoke,2,276452,0.614,0.655,8,-9.78,1,0.0656,0.0102,0.869,0.117,0.399,186.041,4
5GYbkDveRD2I8M5ZJ14hWn,Never Say Never,Justin Bieber,75,227853,0.739,0.807,0,-5.063,1,0.0652,0.0181,0.0,0.295,0.632,97.048,4
6DUdDIRgLqCGq1DwkNWQTN,Borro Cassette,Maluma,81,207307,0.73,0.701,5,-5.885,0,0.106,0.132,0.0,0.151,0.785,175.95,4
75JFxkI2RXiU7L9VXzMkle,The Scientist,Coldplay,87,309600,0.557,0.442,5,-7.224,1,0.0243,0.731,1.46e-05,0.11,0.213,146.277,4
2sMxswHr9wX7kTUHULvJBJ,Destino o casualidad,Melendi,75,258504,0.557,0.525,2,-6.324,1,0.149,0.524,0.0,0.113,0.362,153.247,4
7iDa6hUg2VgEL1o1HjmfBn,Meant to Be (feat. Florida Georgia Line),Bebe Rexha,75,163870,0.643,0.783,10,-6.458,1,0.0856,0.047,0.0,0.083,0.579,154.084,4
2kQuhkFX7uSVepCD3h29g5,Smack That,Akon,87,212360,0.939,0.742,5,-5.171,0,0.0467,0.321,0.0,0.107,0.924,118.978,4
0INaMqjJJe1BZpnWuCxDzt,Ai Se Eu Te Pego,Michel Teló,63,170893,0.651,0.92,11,-6.964,1,0.0665,0.096,0.0,0.971,0.735,96.02,4
3W3KtDwAIg3mAruSpnfG3Q,Fancy,Iggy Azalea,70,199938,0.912,0.716,10,-4.141,0,0.0697,0.0904,0.0,0.0491,0.377,94.981,4
7BqHUALzNBTanL6OvsqmC1,Happier,Marshmello,85,214290,0.687,0.792,5,-2.749,1,0.0452,0.191,0.0,0.167,0.671,100.011,4
08bNPGLD8AhKpnnERrAc6G,FRIENDS,Marshmello,80,202621,0.626,0.88,9,-2.384,0,0.0504,0.205,0.0,0.128,0.534,95.079,4
0E9ZjEAyAwOXZ7wJC0PD33,In My Mind,Dynoro,81,184560,0.694,0.77,6,-5.335,1,0.149,0.176,1.1e-05,0.118,0.163,125.905,4
2P4OICZRVAQcYAV2JReRfj,Waiting For Love,Avicii,83,230613,0.579,0.736,6,-3.863,0,0.0527,0.31,0.0,0.198,0.613,127.999,4
456xBIOmLRoLzCvCzZrWge,Safari,J Balvin,72,205600,0.689,0.675,0,-4.281,1,0.32,0.531,3.17e-06,0.115,0.604,180.065,4
0e7ipj03S05BNilyu5bRzt,rockstar (feat. 21 Savage),Post Malone,85,218147,0.585,0.52,5,-6.136,0,0.0712,0.124,7.01e-05,0.131,0.129,159.801,4
4jDmJ51x1o9NZB5Nxxc7gY,Careless Whisper,George Michael,84,300107,0.574,0.628,2,-8.815,0,0.036,0.13,0.0,0.271,0.803,153.119,4
6q8Lb50EtqNeeJXXe8mMAH,Culpables,KAROL G,71,226627,0.728,0.801,8,-2.942,0,0.0683,0.279,4.71e-06,0.143,0.416,130.059,4
2DGa7iaidT5s0qnINlwMjJ,The Spectre,Alan Walker,78,193788,0.654,0.711,1,-7.437,0,0.0383,0.0214,0.00191,0.0903,0.198,127.957,4
5HOpkTTVcmZHnthgyxrIL8,The Fox (What Does the Fox Say?),Ylvis,66,213708,0.703,0.867,6,-4.292,1,0.0453,0.107,0.0,0.119,0.546,128.008,4
7DE0I3buHcns00C0YEsYsY,Filhall,B Praak,68,255000,0.463,0.661,0,-4.14,0,0.0635,0.61,0.0,0.135,0.588,79.876,4
